"fecha","delito","x","y","colonia","municipio","clave_mun","hora","bien_afectado","zona_geografica"
"2022-08-29","Robo de motocicleta",-104.64279818507035,19.483659945101145,"CENTRO","La Huerta",43,"12:00","El patrimonio","Interior"
"2022-09-08","Robo de motocicleta",-104.64136006044569,19.479440033103025,"CENTRO","La Huerta",43,"N.D.","El patrimonio","Interior"
"2022-10-17","Robo de motocicleta",-104.63921752895368,19.48267711879992,"CENTRO","La Huerta",43,"21:25","El patrimonio","Interior"
"2022-10-29","Robo de motocicleta",-104.57215898858009,19.2430945194703,"CENTRO","Cihuatlán",22,"09:30","El patrimonio","Interior"
"2022-12-26","Robo de motocicleta",-104.57215898858009,19.2430945194703,"CENTRO","Cihuatlán",22,"05:00","El patrimonio","Interior"
"2022-12-05","Robo de motocicleta",-104.70697873294178,19.22549466531903,"SAN PATRICIO (MELAQUE)","Cihuatlán",22,"21:00","El patrimonio","Interior"
"2022-12-04","Robo de motocicleta",-104.57367820349127,19.24191176687794,"CENTRO","Cihuatlán",22,"22:00","El patrimonio","Interior"
"2022-12-28","Robo de motocicleta",-104.64272004024491,19.48168527934186,"CENTRO","La Huerta",43,"N.D.","El patrimonio","Interior"
"2022-01-22","Violación",-105.12666142925184,19.590334478359665,"PERULA","La Huerta",43,"02:30","La libertad y la seguridad sexual","Interior"
"2022-03-17","Violación",-104.67111334357061,19.22899472166602,"NO DISPONIBLE","Cihuatlán",22,"10:30","La libertad y la seguridad sexual","Interior"
"2022-08-10","Violación",-104.60322046433471,19.71499549602166,"CENTRO","Villa Purificación",68,"01:00","La libertad y la seguridad sexual","Interior"
"2022-01-03","Violencia familiar",-104.60297226658834,19.721093006364086,"CENTRO","Villa Purificación",68,"22:00","La familia","Interior"
"2022-01-04","Violencia familiar",-104.56665356339298,19.23988469349991,"CENTRO","Cihuatlán",22,"19:00","La familia","Interior"
"2022-01-04","Violencia familiar",-104.71932572101773,19.243043203373404,"EMILIANO ZAPATA","Cihuatlán",22,"21:00","La familia","Interior"
"2022-01-05","Violencia familiar",-105.24682830787103,19.9404454758542,"CENTRO","Tomatlán",100,"21:00","La familia","Interior"
"2022-01-07","Violencia familiar",-104.56121361253633,19.239852703273893,"CENTRO","Cihuatlán",22,"06:30","La familia","Interior"
